host_time_s,device_time_ms,raw_value,filtered_value,triggered,trial_id,label,phase
21.351,1596964,14,10.57,0,,,
21.3566,1596970,11,10.61,0,,,
21.3628,1596976,22,11.75,0,,,
21.3688,1596982,23,12.87,0,,,
21.3746,1596988,39,15.49,0,,,
21.3805,1596994,47,18.64,0,,,
21.3867,1597000,55,22.27,0,,,
21.3927,1597006,92,29.25,0,,,
21.3986,1597012,98,36.12,0,,,
21.4048,1597018,104,42.91,0,,,
21.4106,1597024,98,48.42,0,,,
21.4166,1597030,85,52.08,0,,,
21.4226,1597036,84,55.27,0,,,
21.4286,1597042,74,57.14,0,,,
21.4348,1597048,64,57.83,0,,,
21.4466,1597054,91,61.15,0,,,
21.4467,1597060,82,63.23,0,,,
21.4622,1597066,90,65.91,0,3,1,active
21.4625,1597072,144,73.72,0,3,1,active
21.4656,1597078,167,83.05,0,3,1,active
21.4708,1597084,201,94.84,0,3,1,active
21.4767,1597090,233,108.66,0,3,1,active
21.4828,1597096,233,121.09,0,3,1,active
21.4891,1597102,204,129.38,0,3,1,active
21.495,1597108,193,135.74,0,3,1,active
21.5012,1597114,226,144.77,0,3,1,active
21.5069,1597120,305,160.79,0,3,1,active
21.5131,1597126,345,179.21,0,3,1,active
21.5189,1597132,355,196.79,0,3,1,active
21.5247,1597138,315,208.61,0,3,1,active
21.5308,1597144,327,220.45,0,3,1,active
21.5369,1597150,298,228.21,0,3,1,active
21.5429,1597156,302,235.59,0,3,1,active
21.549,1597162,333,245.33,0,3,1,active
21.5549,1597168,384,259.19,0,3,1,active
21.5609,1597174,560,289.27,0,3,1,active
21.5667,1597180,752,335.55,0,3,1,active
21.5728,1597186,826,384.59,0,3,1,active
21.5788,1597192,831,429.23,0,3,1,active
21.5847,1597198,797,466.01,0,3,1,active
21.5907,1597204,866,506.01,0,3,1,active
21.5969,1597210,935,548.91,0,3,1,active
21.603,1597216,1147,608.72,0,3,1,active
21.6088,1597222,1213,669.15,0,3,1,active
21.6149,1597228,1270,729.23,0,3,1,active
21.621,1597234,1232,779.51,0,3,1,active
21.627,1597240,1082,809.76,0,3,1,active
21.6328,1597246,976,826.38,0,3,1,active
21.6387,1597252,969,840.64,0,3,1,active
21.645,1597258,1005,857.08,0,3,1,active
21.6508,1597264,987,870.07,0,3,1,active
21.6568,1597270,973,880.36,0,3,1,active
21.663,1597276,1430,935.33,0,3,1,active
21.6691,1597282,2089,1050.69,0,3,1,active
21.6749,1597288,2029,1148.53,0,3,1,active
21.6809,1597294,1996,1233.27,0,3,1,active
21.6869,1597300,1951,1305.05,0,3,1,active
21.6929,1597306,1810,1355.54,0,3,1,active
21.699,1597312,1881,1408.09,0,3,1,active
21.7049,1597318,1873,1454.58,0,3,1,active
21.711,1597324,1817,1490.82,0,3,1,active
21.7172,1597330,2327,1574.44,0,3,1,active
21.7231,1597336,2319,1648.89,0,3,1,active
21.7289,1597342,2198,1703.8,0,3,1,active
21.7431,1597348,2169,1750.32,0,3,1,active
21.7528,1597354,2191,1794.39,0,3,1,active
21.7536,1597360,2225,1837.45,0,3,1,active
21.7541,1597366,2143,1868.01,0,3,1,active
21.7623,1597372,1915,1872.71,0,3,1,active
21.7651,1597378,1930,1878.44,0,3,1,active
21.771,1597384,2140,1904.59,0,3,1,active
21.7768,1597390,1978,1911.93,0,3,1,active
21.7878,1597396,1893,1910.04,0,3,1,active
21.7898,1597402,2014,1920.44,0,3,1,active
21.804,1597408,2001,1928.49,0,3,1,active
21.8057,1597414,1872,1922.84,0,3,1,active
21.8075,1597420,2034,1933.96,0,3,1,active
21.8144,1597426,2231,1963.66,0,3,1,active
21.8193,1597432,2608,2028.1,0,3,1,active
21.825,1597438,2546,2079.89,0,3,1,active
21.8309,1597444,2595,2131.4,0,3,1,active
21.837,1597450,2782,2196.46,0,3,1,active
21.8431,1597456,2666,2243.41,0,3,1,active
21.8493,1597462,2487,2267.77,0,3,1,active
21.855,1597468,2426,2283.59,0,3,1,active
21.861,1597474,2325,2287.73,0,3,1,active
21.867,1597480,2483,2307.26,0,3,1,active
21.873,1597486,3118,2388.33,0,3,1,active
21.879,1597492,3297,2479.2,0,3,1,active
21.8851,1597498,3728,2604.08,0,3,1,active
21.8909,1597504,3734,2717.07,0,3,1,active
21.8972,1597510,3731,2818.47,0,3,1,active
21.903,1597516,3729,2909.52,1,3,1,active
21.9091,1597522,3733,2991.87,1,3,1,active
21.9151,1597528,3728,3065.48,1,3,1,active
21.9213,1597534,3434,3102.33,1,3,1,active
21.927,1597540,3133,3105.4,1,3,1,active
21.9331,1597546,2881,3082.96,1,3,1,active
21.9389,1597552,2869,3061.56,1,3,1,active
21.9454,1597558,2927,3048.11,1,3,1,active
21.9511,1597564,2992,3042.5,1,3,1,active
21.957,1597570,2752,3013.45,1,3,1,active
21.963,1597576,3200,3032.1,1,3,1,active
21.969,1597582,3689,3097.79,1,3,1,active
21.9864,1597588,3726,3160.61,1,3,1,active
21.9944,1597594,3463,3190.85,1,3,1,active
21.9947,1597600,3247,3196.47,1,3,1,active
21.9953,1597606,3071,3183.92,1,3,1,active
22.0029,1597612,3475,3213.03,1,3,1,active
22.005,1597618,3325,3224.22,1,3,1,active
22.011,1597624,3246,3226.4,1,3,1,active
22.0173,1597630,3329,3236.66,1,3,1,active
22.0233,1597636,3583,3271.3,1,3,1,active
22.0293,1597642,3334,3277.57,1,3,1,active
22.035,1597648,3734,3323.21,1,3,1,active
22.0411,1597654,3735,3364.39,1,3,1,active
22.0469,1597660,3727,3400.65,1,3,1,active
22.053,1597666,3645,3425.08,1,3,1,active
22.0589,1597672,3280,3410.58,1,3,1,active
22.0649,1597678,3173,3386.82,1,3,1,active
22.0711,1597684,2850,3333.14,1,3,1,active
22.0769,1597690,2546,3254.42,1,3,1,active
22.0829,1597696,2329,3161.88,1,3,1,active
22.0891,1597702,2288,3074.49,1,3,1,active
22.0951,1597708,2109,2977.94,1,3,1,active
22.1014,1597714,2015,2881.65,1,3,1,active
22.107,1597720,2747,2868.18,1,3,1,active
22.1181,1597726,3724,2953.76,1,3,1,active
22.1188,1597732,3728,3031.19,1,3,1,active
22.1324,1597738,3728,3100.87,1,3,1,active
22.1337,1597744,3734,3164.18,1,3,1,active
22.1372,1597750,3729,3220.66,1,3,1,active
22.1441,1597756,3727,3271.3,1,3,1,active
22.149,1597762,3712,3315.37,1,3,1,active
22.1551,1597768,3696,3353.43,1,3,1,active
22.161,1597774,3695,3387.59,1,3,1,active
22.167,1597780,3711,3419.93,1,3,1,active
22.1732,1597786,3716,3449.54,1,3,1,active
22.179,1597792,3715,3476.08,1,3,1,active
22.185,1597798,3723,3500.77,1,3,1,active
22.1909,1597804,3726,3523.3,1,3,1,active
22.197,1597810,3727,3543.67,1,3,1,active
22.2029,1597816,3727,3562.0,1,3,1,active
22.2091,1597822,3717,3577.5,1,3,1,active
22.215,1597828,3721,3591.85,1,3,1,active
22.221,1597834,3725,3605.17,1,3,1,active
22.227,1597840,3719,3616.55,1,3,1,active
22.2331,1597846,3733,3628.19,1,3,1,active
22.239,1597852,3733,3638.67,1,3,1,active
22.2455,1597858,3728,3647.61,1,3,1,active
22.251,1597864,3731,3655.95,1,3,1,active
22.2569,1597870,3721,3662.45,1,3,1,active
22.2629,1597876,3705,3666.71,1,3,1,active
22.2691,1597882,3711,3671.14,1,3,1,active
22.275,1597888,3711,3675.12,1,3,1,active
22.2809,1597894,3735,3681.11,1,3,1,active
22.2869,1597900,3733,3686.3,1,3,1,active
22.2932,1597906,3732,3690.87,1,3,1,active
22.2991,1597912,3731,3694.88,1,3,1,active
22.305,1597918,3734,3698.79,1,3,1,active
22.3111,1597924,3741,3703.01,1,3,1,active
22.3169,1597930,3733,3706.01,1,3,1,active
22.3229,1597936,3734,3708.81,1,3,1,active
22.3291,1597942,3735,3711.43,1,3,1,active
22.3351,1597948,3733,3713.59,1,3,1,active
22.341,1597954,3735,3715.73,1,3,1,active
22.347,1597960,3737,3717.86,1,3,1,active
22.3529,1597966,3735,3719.57,1,3,1,active
22.3593,1597972,3730,3720.61,1,3,1,active
22.365,1597978,3733,3721.85,1,3,1,active
22.371,1597984,3737,3723.37,1,3,1,active
22.377,1597990,3735,3724.53,1,3,1,active
22.3833,1597996,3735,3725.58,1,3,1,active
22.3893,1598002,3730,3726.02,1,3,1,active
22.3951,1598008,3731,3726.52,1,3,1,active
22.4009,1598014,3731,3726.96,1,3,1,active
22.407,1598020,3727,3726.97,1,3,1,active
22.4131,1598026,3728,3727.07,1,3,1,active
22.419,1598032,3721,3726.46,1,3,1,active
22.4248,1598038,3723,3726.12,1,3,1,active
22.4371,1598044,3728,3726.31,1,3,1,active
22.4373,1598050,3728,3726.48,1,3,1,active
22.4559,1598056,3731,3726.93,1,3,1,active
22.4567,1598062,3735,3727.73,1,3,1,active
22.4575,1598068,3734,3728.36,1,3,1,active
22.4631,1598074,3738,3729.32,1,3,1,active
22.4672,1598080,3739,3730.29,1,3,1,active
22.4732,1598086,3735,3730.76,1,3,1,active
22.479,1598092,3734,3731.09,1,3,1,active
22.485,1598098,3738,3731.78,1,3,1,active
22.491,1598104,3738,3732.4,1,3,1,active
22.4969,1598110,3741,3733.26,1,3,1,active
22.5029,1598116,3735,3733.43,1,3,1,active
22.5089,1598122,3727,3732.79,1,3,1,active
22.5149,1598128,3730,3732.51,1,3,1,active
22.5212,1598134,3731,3732.36,1,3,1,active
22.5271,1598140,3728,3731.92,1,3,1,active
22.533,1598146,3722,3730.93,1,3,1,active
22.539,1598152,3729,3730.74,1,3,1,active
22.5449,1598158,3729,3730.56,1,3,1,active
22.5509,1598164,3728,3730.31,1,3,1,active
22.557,1598170,3728,3730.08,1,3,1,active
22.5633,1598176,3728,3729.87,1,3,1,active
22.5688,1598182,3725,3729.38,1,3,1,active
22.5757,1598188,3719,3728.34,1,3,1,active
22.581,1598194,3725,3728.01,1,3,1,active
22.587,1598200,3717,3726.91,1,3,1,active
22.5931,1598206,3714,3725.62,1,3,1,active
22.5991,1598212,3711,3724.16,1,3,1,active
22.6049,1598218,3712,3722.94,1,3,1,active
22.611,1598224,3721,3722.75,1,3,1,active
22.617,1598230,3717,3722.17,1,3,1,active
22.623,1598236,3713,3721.25,1,3,1,active
22.6289,1598242,3696,3718.73,1,3,1,active
22.6352,1598248,3697,3716.56,1,3,1,active
22.6411,1598254,3703,3715.2,1,3,1,active
22.647,1598260,3704,3714.08,1,3,1,active
22.6529,1598266,3696,3712.27,1,3,1,active
22.659,1598272,3694,3710.44,1,3,1,active
22.665,1598278,3698,3709.2,1,3,1,active
22.6714,1598284,3710,3709.28,1,3,1,active
22.6876,1598290,3705,3708.85,1,3,1,active
22.6935,1598296,3333,3671.27,1,3,1,active
22.6939,1598302,3401,3644.24,1,3,1,active
22.6952,1598308,3424,3622.22,1,3,1,active
22.7034,1598314,3696,3629.59,1,3,1,active
22.707,1598320,3698,3636.44,1,3,1,active
22.713,1598326,3702,3642.99,1,3,1,active
22.7194,1598332,3691,3647.79,1,3,1,active
22.7251,1598338,3331,3616.11,1,3,1,active
22.731,1598344,2892,3543.7,1,3,1,active
22.737,1598350,2767,3466.03,1,3,1,active
22.7432,1598356,2607,3380.13,1,3,1,active
22.7489,1598362,2511,3293.22,1,3,1,active
22.7552,1598368,2353,3199.19,1,3,1,active
22.761,1598374,2339,3113.17,1,3,1,active
22.7669,1598380,2455,3047.36,1,3,1,active
22.776,1598386,2962,3038.82,1,3,1,active
22.7816,1598392,3111,3046.04,1,3,1,active
22.7953,1598398,3131,3054.53,1,3,1,active
22.7979,1598404,3037,3052.78,1,3,1,active
22.7981,1598410,3155,3063.0,1,3,1,active
22.8054,1598416,3118,3068.5,1,3,1,active
22.8092,1598422,3709,3132.55,1,3,1,active
22.815,1598428,3443,3163.6,1,3,1,active
22.8211,1598434,3709,3218.14,1,3,1,active
22.8271,1598440,3725,3268.82,1,3,1,active
22.8332,1598446,3689,3310.84,1,3,1,active
22.8389,1598452,3696,3349.36,1,3,1,active
22.8451,1598458,3697,3384.12,1,3,1,active
22.8511,1598464,3708,3416.51,1,3,1,active
22.8571,1598470,3709,3445.76,1,3,1,active
22.8633,1598476,3703,3471.48,1,3,1,active
22.869,1598482,3712,3495.53,1,3,1,active
22.8751,1598488,3715,3517.48,1,3,1,active
22.881,1598494,3715,3537.23,1,3,1,active
22.8871,1598500,3725,3556.01,1,3,1,active
22.8929,1598506,3726,3573.01,1,3,1,active
22.8991,1598512,3719,3587.61,1,3,1,active
22.905,1598518,3712,3600.05,1,3,1,active
22.9111,1598524,3715,3611.54,1,3,1,active
22.9169,1598530,3722,3622.59,1,3,1,active
22.9228,1598536,3713,3631.63,1,3,1,active
22.9289,1598542,3723,3640.77,1,3,1,active
22.935,1598548,3728,3649.49,1,3,1,active
22.941,1598554,3729,3657.44,1,3,1,active
22.9661,1598560,3718,3663.5,1,3,1,active
22.9664,1598566,3718,3668.95,1,3,1,active
22.9667,1598572,3709,3672.95,1,3,1,active
22.9676,1598578,3325,3638.16,1,3,1,active
22.9759,1598584,3062,3580.54,1,3,1,active
22.9769,1598590,2683,3490.79,1,3,1,active
22.9829,1598596,2385,3380.21,1,3,1,active
22.989,1598602,2233,3265.49,1,3,1,active
22.995,1598608,2023,3141.24,1,3,1,active
23.001,1598614,1808,3007.91,1,3,1,active
23.0071,1598620,1716,2878.72,1,3,1,active
23.0129,1598626,1554,2746.25,1,3,1,active
23.0189,1598632,1451,2616.73,1,3,1,active
23.0369,1598638,1409,2495.95,1,3,1,active
23.0427,1598644,1686,2414.96,1,3,1,active
23.043,1598650,1943,2367.76,1,3,1,active
23.0435,1598656,1840,2314.99,1,3,1,active
23.05,1598662,1735,2256.99,0,3,1,active
23.0552,1598668,1830,2214.29,0,3,1,active
23.061,1598674,1617,2154.56,0,3,1,active
23.0669,1598680,1478,2086.9,0,3,1,active
23.073,1598686,1366,2014.81,0,3,1,active
23.0793,1598692,1216,1934.93,0,3,1,active
23.085,1598698,1061,1847.54,0,3,1,active
23.091,1598704,930,1755.78,0,3,1,active
23.0968,1598710,811,1661.31,0,3,1,active
23.103,1598716,700,1565.18,0,3,1,active
23.1088,1598722,613,1469.96,0,3,1,active
23.1227,1598728,544,1377.36,0,3,1,active
23.1229,1598734,465,1286.13,0,3,1,active
23.1368,1598740,411,1198.61,0,3,1,active
23.1377,1598746,359,1114.65,0,3,1,active
23.1392,1598752,306,1033.79,0,3,1,active
23.1448,1598758,272,957.61,0,3,1,active
23.1515,1598764,237,885.55,0,3,1,active
23.1568,1598770,208,817.79,0,3,1,active
23.1628,1598776,181,754.11,0,3,1,active
23.1689,1598782,158,694.5,0,3,1,active
23.1747,1598788,141,639.15,0,3,1,active
23.1808,1598794,122,587.44,0,3,1,active
23.187,1598800,105,539.19,0,3,1,active
23.1928,1598806,97,494.97,0,3,1,active
23.1987,1598812,83,453.78,0,3,1,active
23.2046,1598818,75,415.9,0,3,1,active
23.2107,1598824,69,381.21,0,3,1,active
23.2166,1598830,61,349.19,0,3,1,active
23.2228,1598836,52,319.47,0,3,1,active
23.2288,1598842,49,292.42,0,3,1,active
23.2347,1598848,46,267.78,0,3,1,active
23.2407,1598854,43,245.3,0,3,1,active
23.2465,1598860,38,224.57,0,3,1,active
23.2528,1598866,31,205.21,0,3,1,active
23.2588,1598872,29,187.59,0,3,1,active
23.2647,1598878,26,171.43,0,3,1,active
23.2706,1598884,19,156.19,0,3,1,active
23.2766,1598890,26,143.17,0,3,1,active
23.2827,1598896,25,131.35,0,3,1,active
23.2886,1598902,16,119.82,0,3,1,active
23.2949,1598908,16,109.44,0,3,1,active
23.3008,1598914,9,99.39,0,3,1,active
23.3065,1598920,14,90.85,0,3,1,active
23.3126,1598926,14,83.17,0,3,1,active
23.3185,1598932,13,76.15,0,3,1,active
23.3246,1598938,13,69.84,0,3,1,active
23.3309,1598944,11,63.95,0,3,1,active
23.3366,1598950,10,58.56,0,3,1,active
23.3426,1598956,13,54.0,0,3,1,active
23.3488,1598962,10,49.6,0,3,1,active
23.3546,1598968,10,45.64,0,3,1,active
23.3605,1598974,13,42.38,0,3,1,active
23.3666,1598980,11,39.24,0,3,1,active
23.3726,1598986,11,36.42,0,3,1,active
23.3786,1598992,12,33.97,0,3,1,active
23.3844,1598998,8,31.38,0,3,1,active
23.3905,1599004,7,28.94,0,3,1,active
23.3964,1599010,7,26.75,0,3,1,active
23.4026,1599016,11,25.17,0,3,1,active
23.4087,1599022,15,24.15,0,3,1,active
23.4145,1599028,15,23.24,0,3,1,active
23.4207,1599034,11,22.01,0,3,1,active
23.4264,1599040,13,21.11,0,3,1,active
23.4326,1599046,9,19.9,0,3,1,active
23.4384,1599052,5,18.41,0,3,1,active
23.4507,1599058,13,17.87,0,,,
23.4512,1599064,6,16.68,0,,,
23.465,1599070,6,15.61,0,,,
23.4659,1599076,9,14.95,0,,,
23.4689,1599082,3,13.76,0,,,
23.4759,1599088,9,13.28,0,,,
23.4807,1599094,7,12.65,0,,,
23.4867,1599100,1,11.49,0,,,
23.4926,1599106,10,11.34,0,,,
23.4984,1599112,7,10.91,0,,,
23.5045,1599118,1,9.92,0,,,
23.5104,1599124,9,9.82,0,,,
23.5165,1599130,8,9.64,0,,,
23.5225,1599136,6,9.28,0,,,
23.5284,1599142,11,9.45,0,,,
23.5344,1599148,9,9.4,0,,,
23.5405,1599154,11,9.56,0,,,
23.5464,1599160,7,9.31,0,,,
23.5524,1599166,9,9.28,0,,,
23.5584,1599172,14,9.75,0,,,
23.5645,1599178,12,9.97,0,,,
23.5706,1599184,14,10.38,0,,,
23.5767,1599190,16,10.94,0,,,
23.5827,1599196,13,11.15,0,,,
23.5885,1599202,8,10.83,0,,,
23.5945,1599208,13,11.05,0,,,
23.6004,1599214,7,10.64,0,,,
23.6066,1599220,13,10.88,0,,,
23.6126,1599226,12,10.99,0,,,
23.6185,1599232,6,10.49,0,,,
23.6246,1599238,10,10.44,0,,,
23.6305,1599244,10,10.4,0,,,
23.6365,1599250,5,9.86,0,,,
23.6424,1599256,9,9.77,0,,,
23.6485,1599262,10,9.8,0,,,
23.6546,1599268,9,9.72,0,,,
23.6605,1599274,15,10.24,0,,,
23.6669,1599280,13,10.52,0,,,
23.6725,1599286,12,10.67,0,,,
23.6785,1599292,16,11.2,0,,,
23.6847,1599298,13,11.38,0,,,
23.6906,1599304,16,11.84,0,,,
23.6965,1599310,16,12.26,0,,,
23.7024,1599316,6,11.63,0,,,
23.7085,1599322,13,11.77,0,,,
23.7145,1599328,15,12.09,0,,,
23.7206,1599334,11,11.98,0,,,
23.7265,1599340,16,12.38,0,,,
23.7335,1599346,16,12.75,0,,,
23.7465,1599352,13,12.77,0,,,
23.7473,1599358,13,12.79,0,,,
23.7505,1599364,15,13.02,0,,,
23.7566,1599370,11,12.81,0,,,
23.7625,1599376,14,12.93,0,,,
23.7685,1599382,16,13.24,0,,,
23.7744,1599388,17,13.62,0,,,
23.787,1599394,16,13.85,0,,,
23.7872,1599400,16,14.07,0,,,
23.8004,1599406,16,14.26,0,,,
23.8013,1599412,16,14.44,0,,,
23.8052,1599418,11,14.09,0,,,
23.8111,1599424,16,14.28,0,,,
23.8166,1599430,13,14.15,0,,,
23.8227,1599436,12,13.94,0,,,
23.8286,1599442,16,14.15,0,,,
23.835,1599448,14,14.13,0,,,
23.8406,1599454,16,14.32,0,,,
23.8467,1599460,13,14.19,0,,,
23.8525,1599466,14,14.17,0,,,
23.8586,1599472,16,14.35,0,,,
23.8647,1599478,13,14.22,0,,,
23.8705,1599484,11,13.89,0,,,
23.8767,1599490,16,14.1,0,,,
23.8827,1599496,14,14.09,0,,,
23.8885,1599502,13,13.98,0,,,
23.8945,1599508,15,14.09,0,,,
23.9006,1599514,13,13.98,0,,,
23.9065,1599520,12,13.78,0,,,
23.9128,1599526,11,13.5,0,,,
23.9187,1599532,12,13.35,0,,,
23.9246,1599538,14,13.42,0,,,
23.9307,1599544,16,13.67,0,,,
23.9365,1599550,15,13.81,0,,,
23.9428,1599556,16,14.03,0,,,
23.9488,1599562,16,14.22,0,,,
23.9546,1599568,16,14.4,0,,,
23.9778,1599574,17,14.66,0,,,
23.9783,1599580,17,14.9,0,,,
23.9786,1599586,14,14.81,0,,,
23.9789,1599592,16,14.93,0,,,
23.9871,1599598,11,14.53,0,,,
23.9906,1599604,16,14.68,0,,,
23.9966,1599610,11,14.31,0,,,
24.0025,1599616,11,13.98,0,,,
24.0086,1599622,16,14.18,0,,,
24.0147,1599628,14,14.16,0,,,
24.0209,1599634,13,14.05,0,,,
24.0267,1599640,16,14.24,0,,,
24.0327,1599646,12,14.02,0,,,
24.0385,1599652,9,13.52,0,,,
24.0446,1599658,10,13.17,0,,,
24.0583,1599664,6,12.45,0,,,
24.0709,1599670,9,12.1,0,,,
24.0715,1599676,10,11.89,0,,,
24.0717,1599682,5,11.2,0,,,
24.0768,1599688,11,11.18,0,,,
24.0804,1599694,7,10.77,0,,,
24.0865,1599700,9,10.59,0,,,
24.0926,1599706,13,10.83,0,,,
24.0986,1599712,4,10.15,0,,,
24.1043,1599718,6,9.73,0,,,
24.1106,1599724,9,9.66,0,,,
24.1164,1599730,10,9.69,0,,,
24.1224,1599736,7,9.42,0,,,
24.1284,1599742,9,9.38,0,,,
24.1389,1599748,11,9.54,0,,,
24.1403,1599754,11,9.69,0,,,
24.1541,1599760,11,9.82,0,,,
24.1561,1599766,10,9.84,0,,,
24.159,1599772,7,9.55,0,,,
24.1654,1599778,9,9.5,0,,,
24.1704,1599784,3,8.85,0,,,
24.1767,1599790,13,9.26,0,,,
24.1827,1599796,11,9.44,0,,,
24.1884,1599802,4,8.89,0,,,
24.1947,1599808,14,9.4,0,,,
24.2005,1599814,11,9.56,0,,,
24.2066,1599820,7,9.31,0,,,
24.2124,1599826,11,9.48,0,,,
24.2184,1599832,7,9.23,0,,,
24.2243,1599838,11,9.41,0,,,
24.2306,1599844,13,9.77,0,,,
24.2365,1599850,5,9.29,0,,,
24.2424,1599856,7,9.06,0,,,
24.2484,1599862,6,8.75,0,,,
24.2544,1599868,3,8.18,0,,,
24.2608,1599874,12,8.56,0,,,
24.2666,1599880,6,8.3,0,,,
24.2726,1599886,6,8.07,0,,,
24.2784,1599892,14,8.67,0,,,
24.2846,1599898,16,9.4,0,,,
24.2906,1599904,11,9.56,0,,,
24.2965,1599910,9,9.5,0,,,
24.3023,1599916,9,9.45,0,,,
24.3084,1599922,14,9.91,0,,,
24.3146,1599928,10,9.92,0,,,
24.321,1599934,7,9.63,0,,,
24.3268,1599940,11,9.76,0,,,
24.3325,1599946,12,9.99,0,,,
24.3385,1599952,13,10.29,0,,,
24.3445,1599958,16,10.86,0,,,
24.3507,1599964,9,10.67,0,,,
24.3567,1599970,11,10.71,0,,,
24.3629,1599976,13,10.94,0,,,
24.3685,1599982,15,11.34,0,,,
24.3745,1599988,10,11.21,0,,,
24.3807,1599994,6,10.69,0,,,
24.3865,1600000,6,10.22,0,,,
24.3925,1600006,10,10.2,0,,,
24.3988,1600012,11,10.28,0,,,
24.4046,1600018,7,9.95,0,,,
24.4105,1600024,12,10.15,0,,,
24.4166,1600030,14,10.54,0,,,
24.4225,1600036,13,10.78,0,,,
24.4285,1600042,16,11.31,0,,,
24.4346,1600048,11,11.28,0,,,
24.4409,1600054,13,11.45,0,,,
24.4466,1600060,10,11.3,0,,,
24.4524,1600066,8,10.97,0,,,
24.4587,1600072,16,11.48,0,,,
24.4645,1600078,13,11.63,0,,,
24.4791,1600084,10,11.47,0,,,
24.4795,1600090,15,11.82,0,,,
24.4945,1600096,16,12.24,0,,,
24.4957,1600102,9,11.91,0,,,
24.4969,1600108,11,11.82,0,,,
24.5012,1600114,10,11.64,0,,,
24.5067,1600120,11,11.58,0,,,
24.5127,1600126,12,11.62,0,,,
24.5186,1600132,11,11.56,0,,,
24.5247,1600138,14,11.8,0,,,
24.5305,1600144,13,11.92,0,,,
24.5365,1600150,7,11.43,0,,,
24.5425,1600156,13,11.59,0,,,
24.5485,1600162,11,11.53,0,,,
24.5546,1600168,13,11.67,0,,,
24.5605,1600174,14,11.91,0,,,
24.5668,1600180,13,12.02,0,,,
24.5725,1600186,13,12.11,0,,,
24.5785,1600192,16,12.5,0,,,
24.5845,1600198,11,12.35,0,,,
24.5906,1600204,12,12.32,0,,,
24.5967,1600210,11,12.19,0,,,
24.6023,1600216,9,11.87,0,,,
24.6088,1600222,12,11.88,0,,,
24.6144,1600228,7,11.39,0,,,
24.6204,1600234,7,10.95,0,,,
24.6266,1600240,13,11.16,0,,,
24.6325,1600246,9,10.94,0,,,
24.6385,1600252,7,10.55,0,,,
24.6445,1600258,12,10.69,0,,,
24.6505,1600264,13,10.92,0,,,
24.6567,1600270,13,11.13,0,,,
24.6624,1600276,7,10.72,0,,,
24.6686,1600282,4,10.05,0,,,
24.6744,1600288,7,9.74,0,,,
24.6804,1600294,9,9.67,0,,,
24.6867,1600300,2,8.9,0,,,
24.6925,1600306,10,9.01,0,,,
24.6984,1600312,9,9.01,0,,,
24.7044,1600318,6,8.71,0,,,
24.7106,1600324,10,8.84,0,,,
24.7165,1600330,7,8.65,0,,,
24.7225,1600336,8,8.59,0,,,
24.7285,1600342,12,8.93,0,,,
24.7345,1600348,9,8.94,0,,,
24.7407,1600354,9,8.94,0,,,
24.7534,1600360,11,9.15,0,,,
24.7603,1600366,6,8.83,0,,,
24.7667,1600372,10,8.95,0,,,
24.7671,1600378,13,9.36,0,,,
24.7729,1600384,7,9.12,0,,,
24.7764,1600390,11,9.31,0,,,
24.7824,1600396,7,9.08,0,,,
24.7884,1600402,4,8.57,0,,,
24.7943,1600408,7,8.41,0,,,
24.801,1600414,2,7.77,0,,,
24.8063,1600420,5,7.49,0,,,
24.8123,1600426,5,7.24,0,,,
24.8192,1600432,6,7.12,0,,,
24.8281,1600438,7,7.11,0,,,
24.842,1600444,9,7.3,0,,,
24.8432,1600450,5,7.07,0,,,
24.8447,1600456,10,7.36,0,,,
24.8492,1600462,7,7.32,0,,,
24.8545,1600468,6,7.19,0,,,
24.8606,1600474,13,7.77,0,,,
24.8664,1600480,8,7.8,0,,,
24.8723,1600486,4,7.42,0,,,
24.8785,1600492,6,7.27,0,,,
24.8843,1600498,6,7.15,0,,,
24.8905,1600504,6,7.03,0,,,
24.8964,1600510,9,7.23,0,,,
24.9024,1600516,5,7.01,0,,,
24.9083,1600522,11,7.41,0,,,
24.9148,1600528,12,7.87,0,,,
24.9206,1600534,10,8.08,0,,,
24.9265,1600540,15,8.77,0,,,
24.9324,1600546,9,8.79,0,,,
24.9384,1600552,9,8.81,0,,,
24.9446,1600558,15,9.43,0,,,
24.9505,1600564,13,9.79,0,,,
24.9565,1600570,10,9.81,0,,,
24.9625,1600576,14,10.23,0,,,
24.9685,1600582,11,10.31,0,,,
24.9749,1600588,11,10.38,0,,,
24.9807,1600594,9,10.24,0,,,
24.9873,1600600,5,9.71,0,,,
24.9926,1600606,7,9.44,0,,,
24.9984,1600612,8,9.3,0,,,
25.0043,1600618,5,8.87,0,,,
25.0108,1600624,12,9.18,0,,,
25.019,1600630,7,8.96,0,,,
25.0275,1600636,11,9.17,0,,,
25.0314,1600642,16,9.85,0,,,
25.0345,1600648,14,10.27,0,,,
25.0408,1600654,12,10.44,0,,,
25.0469,1600660,11,10.5,0,,,
25.0524,1600666,10,10.45,0,,,
25.0585,1600672,11,10.5,0,,,
25.0646,1600678,6,10.05,0,,,
25.0705,1600684,7,9.75,0,,,
25.0764,1600690,11,9.87,0,,,
25.0823,1600696,7,9.58,0,,,
25.0883,1600702,9,9.53,0,,,
25.0943,1600708,13,9.87,0,,,
25.1006,1600714,9,9.79,0,,,
25.1065,1600720,11,9.91,0,,,
25.1125,1600726,9,9.82,0,,,
